iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
IDN,Asia,Indonesia,12/31/19,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/1/20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/2/20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,0,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/3/20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/4/20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/5/20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/6/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/7/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/8/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/9/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/10/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/11/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/12/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/13/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/14/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/15/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/16/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/17/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5.56,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/18/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/19/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/20/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/21/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8.33,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13.89,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,23.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,23.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/2/20,2,2,0.286,0,0,0,0.007,0.007,0.001,0,0,0,,,,,,,,,,28.7,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/3/20,,,0.286,,,0,,,0.001,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/4/20,,,0.286,,,0,,,0.001,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/5/20,,,0.286,,,0,,,0.001,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/6/20,,,0.286,,,0,,,0.001,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/7/20,4,2,0.571,0,0,0,0.015,0.007,0.002,0,0,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/8/20,,,0.571,,,0,,,0.002,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/9/20,6,2,0.571,0,0,0,0.022,0.007,0.002,0,0,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/10/20,,,0.571,,,0,,,0.002,,,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/11/20,19,13,2.429,0,0,0,0.069,0.048,0.009,0,0,0,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/12/20,34,15,4.571,1,1,0.143,0.124,0.055,0.017,0.004,0.004,0.001,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/13/20,,,4.571,,,0.143,,,0.017,,,0.001,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/14/20,69,35,9.286,4,3,0.571,0.252,0.128,0.034,0.015,0.011,0.002,,,,,,,,,,37.04,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/15/20,96,27,13.143,4,0,0.571,0.351,0.099,0.048,0.015,0,0.002,,,,,,,,,,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/16/20,117,21,15.857,5,1,0.714,0.428,0.077,0.058,0.018,0.004,0.003,,1230,0.004,,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/17/20,134,17,18.286,5,0,0.714,0.49,0.062,0.067,0.018,0,0.003,25,1255,0.005,0,,,,,people tested,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/18/20,172,38,21.857,5,0,0.714,0.629,0.139,0.08,0.018,0,0.003,,,,,,,,,people tested,40.74,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/19/20,172,0,19.714,5,0,0.571,0.629,0,0.072,0.018,0,0.002,,1651,0.006,,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/20/20,227,55,27.571,19,14,2.571,0.83,0.201,0.101,0.069,0.051,0.009,247,1898,0.007,0.001,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/21/20,309,82,34.286,25,6,3,1.13,0.3,0.125,0.091,0.022,0.011,,,,,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/22/20,450,141,50.571,38,13,4.857,1.645,0.515,0.185,0.139,0.048,0.018,,2409,0.009,,,,,,people tested,43.52,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/23/20,514,64,56.714,48,10,6.143,1.879,0.234,0.207,0.175,0.037,0.022,74,2483,0.009,0,179,0.001,3.156,0.317,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/24/20,579,65,63.571,49,1,6.286,2.117,0.238,0.232,0.179,0.004,0.023,380,2863,0.01,0.001,230,0.001,3.618,0.276,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/25/20,686,107,73.429,55,6,7.143,2.508,0.391,0.268,0.201,0.022,0.026,,,,,279,0.001,3.8,0.263,people tested,46.3,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/26/20,790,104,88.286,58,3,7.571,2.888,0.38,0.323,0.212,0.011,0.028,,,,,328,0.001,3.715,0.269,people tested,48.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/27/20,893,103,95.143,78,20,8.429,3.265,0.377,0.348,0.285,0.073,0.031,,4489,0.016,,370,0.001,3.889,0.257,people tested,48.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/28/20,1046,153,105.286,87,9,8.857,3.824,0.559,0.385,0.318,0.033,0.032,1286,5775,0.021,0.005,517,0.002,4.91,0.204,people tested,48.15,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/29/20,1155,109,100.714,102,15,9.143,4.223,0.399,0.368,0.373,0.055,0.033,491,6266,0.023,0.002,551,0.002,5.471,0.183,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/30/20,1285,130,110.143,114,12,9.429,4.698,0.475,0.403,0.417,0.044,0.034,268,6534,0.024,0.001,579,0.002,5.257,0.19,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,3/31/20,1414,129,119.286,122,8,10.429,5.17,0.472,0.436,0.446,0.029,0.038,129,6663,0.024,0,543,0.002,4.552,0.22,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/1/20,1528,114,120.286,136,14,11.571,5.586,0.417,0.44,0.497,0.051,0.042,114,6777,0.025,0,482,0.002,4.007,0.25,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/2/20,1677,149,126.714,157,21,14.143,6.131,0.545,0.463,0.574,0.077,0.052,416,7193,0.026,0.002,464,0.002,3.662,0.273,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/3/20,1790,113,128.143,170,13,13.143,6.544,0.413,0.468,0.622,0.048,0.048,428,7621,0.028,0.002,447,0.002,3.488,0.287,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/4/20,1986,196,134.286,181,11,13.429,7.261,0.717,0.491,0.662,0.04,0.049,365,7986,0.029,0.001,316,0.001,2.353,0.425,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/5/20,2092,106,133.857,191,10,12.714,7.648,0.388,0.489,0.698,0.037,0.046,,,,,494,0.002,3.691,0.271,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/6/20,2273,181,141.143,198,7,12,8.31,0.662,0.516,0.724,0.026,0.044,,11460,0.042,,704,0.003,4.988,0.2,people tested,50.93,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/7/20,2491,218,153.857,209,11,12.429,9.107,0.797,0.563,0.764,0.04,0.045,1973,13433,0.049,0.007,967,0.004,6.285,0.159,people tested,60.65,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/8/20,2738,247,172.857,221,12,12.143,10.01,0.903,0.632,0.808,0.044,0.044,1138,14571,0.053,0.004,1113,0.004,6.439,0.155,people tested,60.65,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/9/20,2956,218,182.714,240,19,11.857,10.807,0.797,0.668,0.877,0.069,0.043,2277,16848,0.062,0.008,1379,0.005,7.547,0.132,people tested,60.65,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/10/20,3293,337,214.714,280,40,15.714,12.039,1.232,0.785,1.024,0.146,0.057,2604,19452,0.071,0.01,1690,0.006,7.871,0.127,people tested,71.76,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/11/20,3512,219,218,306,26,17.857,12.84,0.801,0.797,1.119,0.095,0.065,330,19782,0.072,0.001,1685,0.006,7.729,0.129,people tested,71.76,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/12/20,3842,330,250,327,21,19.429,14.046,1.206,0.914,1.196,0.077,0.071,7293,27075,0.099,0.027,2479,0.009,9.916,0.101,people tested,71.76,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/13/20,4241,399,281.143,373,46,25,15.505,1.459,1.028,1.364,0.168,0.091,316,27391,0.1,0.001,2276,0.008,8.096,0.124,people tested,71.76,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
IDN,Asia,Indonesia,4/14/20,4557,316,295.143,399,26,27.143,16.66,1.155,1.079,1.459,0.095,0.099,4237,31628,0.116,0.015,2599,0.01,8.806,0.114,people tested,71.76,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.694
